street,label,location,heading,pitch,fov,radius,bottom_crop,source,sample_location,pano_id,pano_lat,pano_lng,pano_date,status,group_id,created_at
auto_84,auto_6ejiWEB3yAsW-H1rrZI22w_h315,"45.3790487,-75.6597817",315,0,90,50,30,auto_sampler,"45.3787700,-75.6597414",6ejiWEB3yAsW-H1rrZI22w,45.37904873981608,-75.65978165452049,2024-10,ok,6ejiWEB3yAsW-H1rrZI22w,2026-02-28T21:27:25.811Z
auto_85,auto_6ejiWEB3yAsW-H1rrZI22w_h0,"45.3790487,-75.6597817",0,0,90,50,30,auto_sampler,"45.3787700,-75.6597414",6ejiWEB3yAsW-H1rrZI22w,45.37904873981608,-75.65978165452049,2024-10,ok,6ejiWEB3yAsW-H1rrZI22w,2026-02-28T21:27:25.811Z
auto_86,auto_6ejiWEB3yAsW-H1rrZI22w_h45,"45.3790487,-75.6597817",45,0,90,50,30,auto_sampler,"45.3787700,-75.6597414",6ejiWEB3yAsW-H1rrZI22w,45.37904873981608,-75.65978165452049,2024-10,ok,6ejiWEB3yAsW-H1rrZI22w,2026-02-28T21:27:25.811Z
auto_87,auto_6ejiWEB3yAsW-H1rrZI22w_h90,"45.3790487,-75.6597817",90,0,90,50,30,auto_sampler,"45.3787700,-75.6597414",6ejiWEB3yAsW-H1rrZI22w,45.37904873981608,-75.65978165452049,2024-10,ok,6ejiWEB3yAsW-H1rrZI22w,2026-02-28T21:27:25.811Z
auto_88,auto_6ejiWEB3yAsW-H1rrZI22w_h135,"45.3790487,-75.6597817",135,0,90,50,30,auto_sampler,"45.3787700,-75.6597414",6ejiWEB3yAsW-H1rrZI22w,45.37904873981608,-75.65978165452049,2024-10,ok,6ejiWEB3yAsW-H1rrZI22w,2026-02-28T21:27:25.811Z
auto_89,auto_phg7_z_Pso9vOt9lrRSTQA_h180,"45.4427299,-75.6750876",180,0,90,50,30,auto_sampler,"45.4427553,-75.6751514",phg7_z_Pso9vOt9lrRSTQA,45.44272988936805,-75.67508762509664,2024-09,ok,phg7_z_Pso9vOt9lrRSTQA,2026-02-28T21:27:25.930Z
auto_90,auto_phg7_z_Pso9vOt9lrRSTQA_h225,"45.4427299,-75.6750876",225,0,90,50,30,auto_sampler,"45.4427553,-75.6751514",phg7_z_Pso9vOt9lrRSTQA,45.44272988936805,-75.67508762509664,2024-09,ok,phg7_z_Pso9vOt9lrRSTQA,2026-02-28T21:27:25.930Z
auto_91,auto_phg7_z_Pso9vOt9lrRSTQA_h270,"45.4427299,-75.6750876",270,0,90,50,30,auto_sampler,"45.4427553,-75.6751514",phg7_z_Pso9vOt9lrRSTQA,45.44272988936805,-75.67508762509664,2024-09,ok,phg7_z_Pso9vOt9lrRSTQA,2026-02-28T21:27:25.930Z
auto_92,auto_phg7_z_Pso9vOt9lrRSTQA_h315,"45.4427299,-75.6750876",315,0,90,50,30,auto_sampler,"45.4427553,-75.6751514",phg7_z_Pso9vOt9lrRSTQA,45.44272988936805,-75.67508762509664,2024-09,ok,phg7_z_Pso9vOt9lrRSTQA,2026-02-28T21:27:25.930Z
auto_93,auto_phg7_z_Pso9vOt9lrRSTQA_h0,"45.4427299,-75.6750876",0,0,90,50,30,auto_sampler,"45.4427553,-75.6751514",phg7_z_Pso9vOt9lrRSTQA,45.44272988936805,-75.67508762509664,2024-09,ok,phg7_z_Pso9vOt9lrRSTQA,2026-02-28T21:27:25.930Z
auto_94,auto_phg7_z_Pso9vOt9lrRSTQA_h45,"45.4427299,-75.6750876",45,0,90,50,30,auto_sampler,"45.4427553,-75.6751514",phg7_z_Pso9vOt9lrRSTQA,45.44272988936805,-75.67508762509664,2024-09,ok,phg7_z_Pso9vOt9lrRSTQA,2026-02-28T21:27:25.930Z
auto_95,auto_phg7_z_Pso9vOt9lrRSTQA_h90,"45.4427299,-75.6750876",90,0,90,50,30,auto_sampler,"45.4427553,-75.6751514",phg7_z_Pso9vOt9lrRSTQA,45.44272988936805,-75.67508762509664,2024-09,ok,phg7_z_Pso9vOt9lrRSTQA,2026-02-28T21:27:25.930Z
auto_96,auto_phg7_z_Pso9vOt9lrRSTQA_h135,"45.4427299,-75.6750876",135,0,90,50,30,auto_sampler,"45.4427553,-75.6751514",phg7_z_Pso9vOt9lrRSTQA,45.44272988936805,-75.67508762509664,2024-09,ok,phg7_z_Pso9vOt9lrRSTQA,2026-02-28T21:27:25.930Z
auto_97,auto_lLPpujpLOHiq3-iTT9oOmA_h180,"45.3515314,-75.7209791",180,0,90,50,30,auto_sampler,"45.3513753,-75.7211748",lLPpujpLOHiq3-iTT9oOmA,45.35153140558023,-75.72097907403672,2024-10,ok,lLPpujpLOHiq3-iTT9oOmA,2026-02-28T21:27:26.064Z
auto_98,auto_lLPpujpLOHiq3-iTT9oOmA_h225,"45.3515314,-75.7209791",225,0,90,50,30,auto_sampler,"45.3513753,-75.7211748",lLPpujpLOHiq3-iTT9oOmA,45.35153140558023,-75.72097907403672,2024-10,ok,lLPpujpLOHiq3-iTT9oOmA,2026-02-28T21:27:26.064Z
auto_99,auto_lLPpujpLOHiq3-iTT9oOmA_h270,"45.3515314,-75.7209791",270,0,90,50,30,auto_sampler,"45.3513753,-75.7211748",lLPpujpLOHiq3-iTT9oOmA,45.35153140558023,-75.72097907403672,2024-10,ok,lLPpujpLOHiq3-iTT9oOmA,2026-02-28T21:27:26.064Z
auto_100,auto_lLPpujpLOHiq3-iTT9oOmA_h315,"45.3515314,-75.7209791",315,0,90,50,30,auto_sampler,"45.3513753,-75.7211748",lLPpujpLOHiq3-iTT9oOmA,45.35153140558023,-75.72097907403672,2024-10,ok,lLPpujpLOHiq3-iTT9oOmA,2026-02-28T21:27:26.064Z
auto_101,auto_lLPpujpLOHiq3-iTT9oOmA_h0,"45.3515314,-75.7209791",0,0,90,50,30,auto_sampler,"45.3513753,-75.7211748",lLPpujpLOHiq3-iTT9oOmA,45.35153140558023,-75.72097907403672,2024-10,ok,lLPpujpLOHiq3-iTT9oOmA,2026-02-28T21:27:26.064Z
auto_102,auto_lLPpujpLOHiq3-iTT9oOmA_h45,"45.3515314,-75.7209791",45,0,90,50,30,auto_sampler,"45.3513753,-75.7211748",lLPpujpLOHiq3-iTT9oOmA,45.35153140558023,-75.72097907403672,2024-10,ok,lLPpujpLOHiq3-iTT9oOmA,2026-02-28T21:27:26.064Z
auto_103,auto_lLPpujpLOHiq3-iTT9oOmA_h90,"45.3515314,-75.7209791",90,0,90,50,30,auto_sampler,"45.3513753,-75.7211748",lLPpujpLOHiq3-iTT9oOmA,45.35153140558023,-75.72097907403672,2024-10,ok,lLPpujpLOHiq3-iTT9oOmA,2026-02-28T21:27:26.064Z
auto_104,auto_lLPpujpLOHiq3-iTT9oOmA_h135,"45.3515314,-75.7209791",135,0,90,50,30,auto_sampler,"45.3513753,-75.7211748",lLPpujpLOHiq3-iTT9oOmA,45.35153140558023,-75.72097907403672,2024-10,ok,lLPpujpLOHiq3-iTT9oOmA,2026-02-28T21:27:26.064Z
auto_105,auto_nUd88zRLwvxeazRjxhhaFQ_h180,"45.3411347,-75.7397477",180,0,90,50,30,auto_sampler,"45.3414676,-75.7397635",nUd88zRLwvxeazRjxhhaFQ,45.34113469818344,-75.7397477362113,2024-10,ok,nUd88zRLwvxeazRjxhhaFQ,2026-02-28T21:27:26.218Z
auto_106,auto_nUd88zRLwvxeazRjxhhaFQ_h225,"45.3411347,-75.7397477",225,0,90,50,30,auto_sampler,"45.3414676,-75.7397635",nUd88zRLwvxeazRjxhhaFQ,45.34113469818344,-75.7397477362113,2024-10,ok,nUd88zRLwvxeazRjxhhaFQ,2026-02-28T21:27:26.218Z
auto_107,auto_nUd88zRLwvxeazRjxhhaFQ_h270,"45.3411347,-75.7397477",270,0,90,50,30,auto_sampler,"45.3414676,-75.7397635",nUd88zRLwvxeazRjxhhaFQ,45.34113469818344,-75.7397477362113,2024-10,ok,nUd88zRLwvxeazRjxhhaFQ,2026-02-28T21:27:26.218Z
auto_108,auto_nUd88zRLwvxeazRjxhhaFQ_h315,"45.3411347,-75.7397477",315,0,90,50,30,auto_sampler,"45.3414676,-75.7397635",nUd88zRLwvxeazRjxhhaFQ,45.34113469818344,-75.7397477362113,2024-10,ok,nUd88zRLwvxeazRjxhhaFQ,2026-02-28T21:27:26.218Z
auto_109,auto_nUd88zRLwvxeazRjxhhaFQ_h0,"45.3411347,-75.7397477",0,0,90,50,30,auto_sampler,"45.3414676,-75.7397635",nUd88zRLwvxeazRjxhhaFQ,45.34113469818344,-75.7397477362113,2024-10,ok,nUd88zRLwvxeazRjxhhaFQ,2026-02-28T21:27:26.218Z
auto_110,auto_nUd88zRLwvxeazRjxhhaFQ_h45,"45.3411347,-75.7397477",45,0,90,50,30,auto_sampler,"45.3414676,-75.7397635",nUd88zRLwvxeazRjxhhaFQ,45.34113469818344,-75.7397477362113,2024-10,ok,nUd88zRLwvxeazRjxhhaFQ,2026-02-28T21:27:26.218Z
auto_111,auto_nUd88zRLwvxeazRjxhhaFQ_h90,"45.3411347,-75.7397477",90,0,90,50,30,auto_sampler,"45.3414676,-75.7397635",nUd88zRLwvxeazRjxhhaFQ,45.34113469818344,-75.7397477362113,2024-10,ok,nUd88zRLwvxeazRjxhhaFQ,2026-02-28T21:27:26.218Z
auto_112,auto_nUd88zRLwvxeazRjxhhaFQ_h135,"45.3411347,-75.7397477",135,0,90,50,30,auto_sampler,"45.3414676,-75.7397635",nUd88zRLwvxeazRjxhhaFQ,45.34113469818344,-75.7397477362113,2024-10,ok,nUd88zRLwvxeazRjxhhaFQ,2026-02-28T21:27:26.218Z
auto_113,auto_j44nngWVT1C7QkkDvHnuAQ_h180,"45.4196127,-75.6557249",180,0,90,50,30,auto_sampler,"45.4196190,-75.6557588",j44nngWVT1C7QkkDvHnuAQ,45.41961274454717,-75.65572492190014,2017-08,ok,j44nngWVT1C7QkkDvHnuAQ,2026-02-28T21:27:26.377Z
auto_114,auto_j44nngWVT1C7QkkDvHnuAQ_h225,"45.4196127,-75.6557249",225,0,90,50,30,auto_sampler,"45.4196190,-75.6557588",j44nngWVT1C7QkkDvHnuAQ,45.41961274454717,-75.65572492190014,2017-08,ok,j44nngWVT1C7QkkDvHnuAQ,2026-02-28T21:27:26.377Z
auto_115,auto_j44nngWVT1C7QkkDvHnuAQ_h270,"45.4196127,-75.6557249",270,0,90,50,30,auto_sampler,"45.4196190,-75.6557588",j44nngWVT1C7QkkDvHnuAQ,45.41961274454717,-75.65572492190014,2017-08,ok,j44nngWVT1C7QkkDvHnuAQ,2026-02-28T21:27:26.377Z
auto_116,auto_j44nngWVT1C7QkkDvHnuAQ_h315,"45.4196127,-75.6557249",315,0,90,50,30,auto_sampler,"45.4196190,-75.6557588",j44nngWVT1C7QkkDvHnuAQ,45.41961274454717,-75.65572492190014,2017-08,ok,j44nngWVT1C7QkkDvHnuAQ,2026-02-28T21:27:26.377Z
auto_117,auto_j44nngWVT1C7QkkDvHnuAQ_h0,"45.4196127,-75.6557249",0,0,90,50,30,auto_sampler,"45.4196190,-75.6557588",j44nngWVT1C7QkkDvHnuAQ,45.41961274454717,-75.65572492190014,2017-08,ok,j44nngWVT1C7QkkDvHnuAQ,2026-02-28T21:27:26.377Z
auto_118,auto_j44nngWVT1C7QkkDvHnuAQ_h45,"45.4196127,-75.6557249",45,0,90,50,30,auto_sampler,"45.4196190,-75.6557588",j44nngWVT1C7QkkDvHnuAQ,45.41961274454717,-75.65572492190014,2017-08,ok,j44nngWVT1C7QkkDvHnuAQ,2026-02-28T21:27:26.377Z
auto_119,auto_j44nngWVT1C7QkkDvHnuAQ_h90,"45.4196127,-75.6557249",90,0,90,50,30,auto_sampler,"45.4196190,-75.6557588",j44nngWVT1C7QkkDvHnuAQ,45.41961274454717,-75.65572492190014,2017-08,ok,j44nngWVT1C7QkkDvHnuAQ,2026-02-28T21:27:26.377Z
auto_120,auto_j44nngWVT1C7QkkDvHnuAQ_h135,"45.4196127,-75.6557249",135,0,90,50,30,auto_sampler,"45.4196190,-75.6557588",j44nngWVT1C7QkkDvHnuAQ,45.41961274454717,-75.65572492190014,2017-08,ok,j44nngWVT1C7QkkDvHnuAQ,2026-02-28T21:27:26.377Z
auto_121,auto_SEm0teAOX70ejLBnmGwgBw_h180,"45.3629508,-75.6820358",180,0,90,50,30,auto_sampler,"45.3630324,-75.6821250",SEm0teAOX70ejLBnmGwgBw,45.36295078847774,-75.68203583690318,2023-07,ok,SEm0teAOX70ejLBnmGwgBw,2026-02-28T21:27:26.517Z
auto_122,auto_SEm0teAOX70ejLBnmGwgBw_h225,"45.3629508,-75.6820358",225,0,90,50,30,auto_sampler,"45.3630324,-75.6821250",SEm0teAOX70ejLBnmGwgBw,45.36295078847774,-75.68203583690318,2023-07,ok,SEm0teAOX70ejLBnmGwgBw,2026-02-28T21:27:26.517Z
auto_123,auto_SEm0teAOX70ejLBnmGwgBw_h270,"45.3629508,-75.6820358",270,0,90,50,30,auto_sampler,"45.3630324,-75.6821250",SEm0teAOX70ejLBnmGwgBw,45.36295078847774,-75.68203583690318,2023-07,ok,SEm0teAOX70ejLBnmGwgBw,2026-02-28T21:27:26.517Z
auto_124,auto_SEm0teAOX70ejLBnmGwgBw_h315,"45.3629508,-75.6820358",315,0,90,50,30,auto_sampler,"45.3630324,-75.6821250",SEm0teAOX70ejLBnmGwgBw,45.36295078847774,-75.68203583690318,2023-07,ok,SEm0teAOX70ejLBnmGwgBw,2026-02-28T21:27:26.517Z
auto_125,auto_SEm0teAOX70ejLBnmGwgBw_h0,"45.3629508,-75.6820358",0,0,90,50,30,auto_sampler,"45.3630324,-75.6821250",SEm0teAOX70ejLBnmGwgBw,45.36295078847774,-75.68203583690318,2023-07,ok,SEm0teAOX70ejLBnmGwgBw,2026-02-28T21:27:26.517Z
auto_126,auto_SEm0teAOX70ejLBnmGwgBw_h45,"45.3629508,-75.6820358",45,0,90,50,30,auto_sampler,"45.3630324,-75.6821250",SEm0teAOX70ejLBnmGwgBw,45.36295078847774,-75.68203583690318,2023-07,ok,SEm0teAOX70ejLBnmGwgBw,2026-02-28T21:27:26.517Z
auto_127,auto_SEm0teAOX70ejLBnmGwgBw_h90,"45.3629508,-75.6820358",90,0,90,50,30,auto_sampler,"45.3630324,-75.6821250",SEm0teAOX70ejLBnmGwgBw,45.36295078847774,-75.68203583690318,2023-07,ok,SEm0teAOX70ejLBnmGwgBw,2026-02-28T21:27:26.517Z
auto_128,auto_SEm0teAOX70ejLBnmGwgBw_h135,"45.3629508,-75.6820358",135,0,90,50,30,auto_sampler,"45.3630324,-75.6821250",SEm0teAOX70ejLBnmGwgBw,45.36295078847774,-75.68203583690318,2023-07,ok,SEm0teAOX70ejLBnmGwgBw,2026-02-28T21:27:26.517Z
auto_129,auto_oxMkl4rjbNHCHcXRTaenRQ_h180,"45.3634868,-75.6714029",180,0,90,50,30,auto_sampler,"45.3634560,-75.6715843",oxMkl4rjbNHCHcXRTaenRQ,45.36348677928986,-75.67140287439855,2024-10,ok,oxMkl4rjbNHCHcXRTaenRQ,2026-02-28T21:27:26.745Z
auto_130,auto_oxMkl4rjbNHCHcXRTaenRQ_h225,"45.3634868,-75.6714029",225,0,90,50,30,auto_sampler,"45.3634560,-75.6715843",oxMkl4rjbNHCHcXRTaenRQ,45.36348677928986,-75.67140287439855,2024-10,ok,oxMkl4rjbNHCHcXRTaenRQ,2026-02-28T21:27:26.745Z
auto_131,auto_oxMkl4rjbNHCHcXRTaenRQ_h270,"45.3634868,-75.6714029",270,0,90,50,30,auto_sampler,"45.3634560,-75.6715843",oxMkl4rjbNHCHcXRTaenRQ,45.36348677928986,-75.67140287439855,2024-10,ok,oxMkl4rjbNHCHcXRTaenRQ,2026-02-28T21:27:26.745Z
auto_132,auto_oxMkl4rjbNHCHcXRTaenRQ_h315,"45.3634868,-75.6714029",315,0,90,50,30,auto_sampler,"45.3634560,-75.6715843",oxMkl4rjbNHCHcXRTaenRQ,45.36348677928986,-75.67140287439855,2024-10,ok,oxMkl4rjbNHCHcXRTaenRQ,2026-02-28T21:27:26.745Z
auto_133,auto_oxMkl4rjbNHCHcXRTaenRQ_h0,"45.3634868,-75.6714029",0,0,90,50,30,auto_sampler,"45.3634560,-75.6715843",oxMkl4rjbNHCHcXRTaenRQ,45.36348677928986,-75.67140287439855,2024-10,ok,oxMkl4rjbNHCHcXRTaenRQ,2026-02-28T21:27:26.745Z
auto_134,auto_oxMkl4rjbNHCHcXRTaenRQ_h45,"45.3634868,-75.6714029",45,0,90,50,30,auto_sampler,"45.3634560,-75.6715843",oxMkl4rjbNHCHcXRTaenRQ,45.36348677928986,-75.67140287439855,2024-10,ok,oxMkl4rjbNHCHcXRTaenRQ,2026-02-28T21:27:26.745Z
auto_135,auto_oxMkl4rjbNHCHcXRTaenRQ_h90,"45.3634868,-75.6714029",90,0,90,50,30,auto_sampler,"45.3634560,-75.6715843",oxMkl4rjbNHCHcXRTaenRQ,45.36348677928986,-75.67140287439855,2024-10,ok,oxMkl4rjbNHCHcXRTaenRQ,2026-02-28T21:27:26.745Z
auto_136,auto_oxMkl4rjbNHCHcXRTaenRQ_h135,"45.3634868,-75.6714029",135,0,90,50,30,auto_sampler,"45.3634560,-75.6715843",oxMkl4rjbNHCHcXRTaenRQ,45.36348677928986,-75.67140287439855,2024-10,ok,oxMkl4rjbNHCHcXRTaenRQ,2026-02-28T21:27:26.745Z
auto_137,auto_5S0wk7WM1srpotPYQeXQEw_h180,"45.4100782,-75.7049404",180,0,90,50,30,auto_sampler,"45.4099226,-75.7053248",5S0wk7WM1srpotPYQeXQEw,45.4100781632309,-75.7049403648122,2024-09,ok,5S0wk7WM1srpotPYQeXQEw,2026-02-28T21:27:26.853Z
auto_138,auto_5S0wk7WM1srpotPYQeXQEw_h225,"45.4100782,-75.7049404",225,0,90,50,30,auto_sampler,"45.4099226,-75.7053248",5S0wk7WM1srpotPYQeXQEw,45.4100781632309,-75.7049403648122,2024-09,ok,5S0wk7WM1srpotPYQeXQEw,2026-02-28T21:27:26.853Z
auto_139,auto_5S0wk7WM1srpotPYQeXQEw_h270,"45.4100782,-75.7049404",270,0,90,50,30,auto_sampler,"45.4099226,-75.7053248",5S0wk7WM1srpotPYQeXQEw,45.4100781632309,-75.7049403648122,2024-09,ok,5S0wk7WM1srpotPYQeXQEw,2026-02-28T21:27:26.853Z
auto_140,auto_5S0wk7WM1srpotPYQeXQEw_h315,"45.4100782,-75.7049404",315,0,90,50,30,auto_sampler,"45.4099226,-75.7053248",5S0wk7WM1srpotPYQeXQEw,45.4100781632309,-75.7049403648122,2024-09,ok,5S0wk7WM1srpotPYQeXQEw,2026-02-28T21:27:26.853Z
auto_141,auto_5S0wk7WM1srpotPYQeXQEw_h0,"45.4100782,-75.7049404",0,0,90,50,30,auto_sampler,"45.4099226,-75.7053248",5S0wk7WM1srpotPYQeXQEw,45.4100781632309,-75.7049403648122,2024-09,ok,5S0wk7WM1srpotPYQeXQEw,2026-02-28T21:27:26.853Z
auto_142,auto_5S0wk7WM1srpotPYQeXQEw_h45,"45.4100782,-75.7049404",45,0,90,50,30,auto_sampler,"45.4099226,-75.7053248",5S0wk7WM1srpotPYQeXQEw,45.4100781632309,-75.7049403648122,2024-09,ok,5S0wk7WM1srpotPYQeXQEw,2026-02-28T21:27:26.853Z
auto_143,auto_5S0wk7WM1srpotPYQeXQEw_h90,"45.4100782,-75.7049404",90,0,90,50,30,auto_sampler,"45.4099226,-75.7053248",5S0wk7WM1srpotPYQeXQEw,45.4100781632309,-75.7049403648122,2024-09,ok,5S0wk7WM1srpotPYQeXQEw,2026-02-28T21:27:26.853Z
auto_144,auto_5S0wk7WM1srpotPYQeXQEw_h135,"45.4100782,-75.7049404",135,0,90,50,30,auto_sampler,"45.4099226,-75.7053248",5S0wk7WM1srpotPYQeXQEw,45.4100781632309,-75.7049403648122,2024-09,ok,5S0wk7WM1srpotPYQeXQEw,2026-02-28T21:27:26.853Z
auto_145,auto_mzvIX3f2FIqiHTblB_l6Ew_h180,"45.3714157,-75.6691998",180,0,90,50,30,auto_sampler,"45.3714147,-75.6691206",mzvIX3f2FIqiHTblB_l6Ew,45.37141571587041,-75.66919977174231,2015-08,ok,mzvIX3f2FIqiHTblB_l6Ew,2026-02-28T21:27:26.963Z
auto_146,auto_mzvIX3f2FIqiHTblB_l6Ew_h225,"45.3714157,-75.6691998",225,0,90,50,30,auto_sampler,"45.3714147,-75.6691206",mzvIX3f2FIqiHTblB_l6Ew,45.37141571587041,-75.66919977174231,2015-08,ok,mzvIX3f2FIqiHTblB_l6Ew,2026-02-28T21:27:26.963Z
auto_147,auto_mzvIX3f2FIqiHTblB_l6Ew_h270,"45.3714157,-75.6691998",270,0,90,50,30,auto_sampler,"45.3714147,-75.6691206",mzvIX3f2FIqiHTblB_l6Ew,45.37141571587041,-75.66919977174231,2015-08,ok,mzvIX3f2FIqiHTblB_l6Ew,2026-02-28T21:27:26.963Z
auto_148,auto_mzvIX3f2FIqiHTblB_l6Ew_h315,"45.3714157,-75.6691998",315,0,90,50,30,auto_sampler,"45.3714147,-75.6691206",mzvIX3f2FIqiHTblB_l6Ew,45.37141571587041,-75.66919977174231,2015-08,ok,mzvIX3f2FIqiHTblB_l6Ew,2026-02-28T21:27:26.963Z
auto_149,auto_mzvIX3f2FIqiHTblB_l6Ew_h0,"45.3714157,-75.6691998",0,0,90,50,30,auto_sampler,"45.3714147,-75.6691206",mzvIX3f2FIqiHTblB_l6Ew,45.37141571587041,-75.66919977174231,2015-08,ok,mzvIX3f2FIqiHTblB_l6Ew,2026-02-28T21:27:26.963Z
auto_150,auto_mzvIX3f2FIqiHTblB_l6Ew_h45,"45.3714157,-75.6691998",45,0,90,50,30,auto_sampler,"45.3714147,-75.6691206",mzvIX3f2FIqiHTblB_l6Ew,45.37141571587041,-75.66919977174231,2015-08,ok,mzvIX3f2FIqiHTblB_l6Ew,2026-02-28T21:27:26.963Z
auto_151,auto_mzvIX3f2FIqiHTblB_l6Ew_h90,"45.3714157,-75.6691998",90,0,90,50,30,auto_sampler,"45.3714147,-75.6691206",mzvIX3f2FIqiHTblB_l6Ew,45.37141571587041,-75.66919977174231,2015-08,ok,mzvIX3f2FIqiHTblB_l6Ew,2026-02-28T21:27:26.963Z
auto_152,auto_mzvIX3f2FIqiHTblB_l6Ew_h135,"45.3714157,-75.6691998",135,0,90,50,30,auto_sampler,"45.3714147,-75.6691206",mzvIX3f2FIqiHTblB_l6Ew,45.37141571587041,-75.66919977174231,2015-08,ok,mzvIX3f2FIqiHTblB_l6Ew,2026-02-28T21:27:26.963Z
auto_153,auto_zV9yF9fqzHFfYNM5bLpX3Q_h180,"45.3654871,-75.7295216",180,0,90,50,30,auto_sampler,"45.3655550,-75.7294194",zV9yF9fqzHFfYNM5bLpX3Q,45.36548705494234,-75.72952163959236,2020-10,ok,zV9yF9fqzHFfYNM5bLpX3Q,2026-02-28T21:27:27.069Z
auto_154,auto_zV9yF9fqzHFfYNM5bLpX3Q_h225,"45.3654871,-75.7295216",225,0,90,50,30,auto_sampler,"45.3655550,-75.7294194",zV9yF9fqzHFfYNM5bLpX3Q,45.36548705494234,-75.72952163959236,2020-10,ok,zV9yF9fqzHFfYNM5bLpX3Q,2026-02-28T21:27:27.069Z
auto_155,auto_zV9yF9fqzHFfYNM5bLpX3Q_h270,"45.3654871,-75.7295216",270,0,90,50,30,auto_sampler,"45.3655550,-75.7294194",zV9yF9fqzHFfYNM5bLpX3Q,45.36548705494234,-75.72952163959236,2020-10,ok,zV9yF9fqzHFfYNM5bLpX3Q,2026-02-28T21:27:27.069Z
auto_156,auto_zV9yF9fqzHFfYNM5bLpX3Q_h315,"45.3654871,-75.7295216",315,0,90,50,30,auto_sampler,"45.3655550,-75.7294194",zV9yF9fqzHFfYNM5bLpX3Q,45.36548705494234,-75.72952163959236,2020-10,ok,zV9yF9fqzHFfYNM5bLpX3Q,2026-02-28T21:27:27.069Z
auto_157,auto_zV9yF9fqzHFfYNM5bLpX3Q_h0,"45.3654871,-75.7295216",0,0,90,50,30,auto_sampler,"45.3655550,-75.7294194",zV9yF9fqzHFfYNM5bLpX3Q,45.36548705494234,-75.72952163959236,2020-10,ok,zV9yF9fqzHFfYNM5bLpX3Q,2026-02-28T21:27:27.069Z
auto_158,auto_zV9yF9fqzHFfYNM5bLpX3Q_h45,"45.3654871,-75.7295216",45,0,90,50,30,auto_sampler,"45.3655550,-75.7294194",zV9yF9fqzHFfYNM5bLpX3Q,45.36548705494234,-75.72952163959236,2020-10,ok,zV9yF9fqzHFfYNM5bLpX3Q,2026-02-28T21:27:27.069Z
auto_159,auto_zV9yF9fqzHFfYNM5bLpX3Q_h90,"45.3654871,-75.7295216",90,0,90,50,30,auto_sampler,"45.3655550,-75.7294194",zV9yF9fqzHFfYNM5bLpX3Q,45.36548705494234,-75.72952163959236,2020-10,ok,zV9yF9fqzHFfYNM5bLpX3Q,2026-02-28T21:27:27.069Z
auto_160,auto_zV9yF9fqzHFfYNM5bLpX3Q_h135,"45.3654871,-75.7295216",135,0,90,50,30,auto_sampler,"45.3655550,-75.7294194",zV9yF9fqzHFfYNM5bLpX3Q,45.36548705494234,-75.72952163959236,2020-10,ok,zV9yF9fqzHFfYNM5bLpX3Q,2026-02-28T21:27:27.069Z
auto_161,auto_d4rZx8w9H1T2aFqS_rdmHg_h180,"45.4492121,-75.6460960",180,0,90,50,30,auto_sampler,"45.4492607,-75.6460527",d4rZx8w9H1T2aFqS_rdmHg,45.44921212915553,-75.64609602494886,2024-09,ok,d4rZx8w9H1T2aFqS_rdmHg,2026-02-28T21:27:27.199Z
auto_162,auto_d4rZx8w9H1T2aFqS_rdmHg_h225,"45.4492121,-75.6460960",225,0,90,50,30,auto_sampler,"45.4492607,-75.6460527",d4rZx8w9H1T2aFqS_rdmHg,45.44921212915553,-75.64609602494886,2024-09,ok,d4rZx8w9H1T2aFqS_rdmHg,2026-02-28T21:27:27.199Z
auto_163,auto_d4rZx8w9H1T2aFqS_rdmHg_h270,"45.4492121,-75.6460960",270,0,90,50,30,auto_sampler,"45.4492607,-75.6460527",d4rZx8w9H1T2aFqS_rdmHg,45.44921212915553,-75.64609602494886,2024-09,ok,d4rZx8w9H1T2aFqS_rdmHg,2026-02-28T21:27:27.199Z
auto_164,auto_d4rZx8w9H1T2aFqS_rdmHg_h315,"45.4492121,-75.6460960",315,0,90,50,30,auto_sampler,"45.4492607,-75.6460527",d4rZx8w9H1T2aFqS_rdmHg,45.44921212915553,-75.64609602494886,2024-09,ok,d4rZx8w9H1T2aFqS_rdmHg,2026-02-28T21:27:27.199Z
auto_165,auto_d4rZx8w9H1T2aFqS_rdmHg_h0,"45.4492121,-75.6460960",0,0,90,50,30,auto_sampler,"45.4492607,-75.6460527",d4rZx8w9H1T2aFqS_rdmHg,45.44921212915553,-75.64609602494886,2024-09,ok,d4rZx8w9H1T2aFqS_rdmHg,2026-02-28T21:27:27.199Z
auto_166,auto_d4rZx8w9H1T2aFqS_rdmHg_h45,"45.4492121,-75.6460960",45,0,90,50,30,auto_sampler,"45.4492607,-75.6460527",d4rZx8w9H1T2aFqS_rdmHg,45.44921212915553,-75.64609602494886,2024-09,ok,d4rZx8w9H1T2aFqS_rdmHg,2026-02-28T21:27:27.199Z
auto_167,auto_d4rZx8w9H1T2aFqS_rdmHg_h90,"45.4492121,-75.6460960",90,0,90,50,30,auto_sampler,"45.4492607,-75.6460527",d4rZx8w9H1T2aFqS_rdmHg,45.44921212915553,-75.64609602494886,2024-09,ok,d4rZx8w9H1T2aFqS_rdmHg,2026-02-28T21:27:27.199Z
